week_year,district,week,year,avg_temp,rainfall,humidity,disease_raw,cases
31_2018,Roopnagar,31,2018,28.24,112.3,85.57,HEPATITIS_A,148.0
31_2018,Nagaur,31,2018,28.45,5.7,74.14,MEASLES,1.0
31_2018,Adilabad,31,2018,27.66,13.6,75.0,FOOD_POISONING,2.0
31_2018,Nizamabad,31,2018,27.07,10.5,73.86,FOOD_POISONING,2.0
31_2018,Pithoragarh,31,2018,21.59,85.4,91.0,MEASLES,1.0
32_2018,Araria,32,2018,28.0,103.1,88.29,MEASLES,1.0
32_2018,Vaishali,32,2018,28.16,79.6,88.29,MEASLES,1.0
32_2018,Pakur,32,2018,27.9,141.1,88.71,MEASLES,1.0
33_2018,Pakur,33,2018,28.46,70.7,87.14,MEASLES,1.0
33_2018,Shivamogga,33,2018,23.11,60.4,87.71,,17.0
33_2018,Kollam,33,2018,25.46,62.6,89.71,MEASLES,1.0
33_2018,Amravati,33,2018,26.14,42.3,81.86,MALARIA,19.0
34_2018,Surveillance,34,2018,29.39,51.0,69.71,HEPATITIS_A,148.0
34_2018,Davangere,34,2018,23.74,59.5,84.86,DENGUE,17.0
35_2018,Davangere,35,2018,23.88,8.3,81.43,CHOLERA,23.0
35_2018,Mysore,35,2018,23.79,11.2,75.57,MALARIA,19.0
35_2018,Vijayapur,35,2018,26.38,145.5,89.86,CHIKUNGUNYA,17.0
35_2018,Washim,35,2018,24.87,81.4,83.71,MEASLES,1.0
35_2018,Dimapur,35,2018,28.27,75.6,87.57,DENGUE,17.0
36_2018,Goalpara,36,2018,28.82,37.7,83.71,DENGUE,17.0
36_2018,Gandhinagar,36,2018,26.19,96.1,86.43,,17.0
36_2018,Alappuzha,36,2018,26.05,33.1,90.14,MEASLES,1.0
36_2018,Supaul,36,2018,28.57,59.4,86.14,FOOD_POISONING,2.0
36_2018,Sabarkantha,36,2018,25.26,67.1,88.57,,17.0
36_2018,Valsad,36,2018,25.21,51.0,90.71,MEASLES,1.0
37_2018,Baramulla,37,2018,23.01,0.0,55.43,HEPATITIS_A,148.0
37_2018,Bandipora,37,2018,22.4,4.6,66.0,HEPATITIS_A,148.0
37_2018,Kulgam,37,2018,19.67,16.1,73.43,HEPATITIS_A,148.0
37_2018,Chikkamagaluru,37,2018,21.31,19.9,87.71,FOOD_POISONING,2.0
37_2018,Shivamogga,37,2018,23.38,10.7,82.14,DENGUE,17.0
37_2018,Udupi,37,2018,25.37,23.3,86.57,LEPTOSPIROSIS,17.0
37_2018,Thane,37,2018,25.85,22.4,87.0,MALARIA,19.0
38_2018,Thane,38,2018,25.87,19.0,88.0,DENGUE,17.0
38_2018,Nawada,38,2018,28.49,24.7,83.57,MEASLES,1.0
38_2018,Tumkur,38,2018,24.26,16.8,75.43,MALARIA,19.0
38_2018,Nayagarh,38,2018,28.29,33.1,81.14,FOOD_POISONING,2.0
39_2018,Buxar,39,2018,28.63,18.5,81.29,MEASLES,1.0
39_2018,Nawada,39,2018,28.41,27.1,80.71,FOOD_POISONING,2.0
39_2018,Vadodara,39,2018,28.15,67.0,75.14,CHOLERA,23.0
40_2018,Bangalore,40,2018,23.65,73.4,81.71,DENGUE,17.0
40_2018,Bagalkot,40,2018,27.09,39.7,74.29,FOOD_POISONING,2.0
40_2018,Belagavi,40,2018,25.91,50.8,81.86,FOOD_POISONING,2.0
40_2018,Chitradurga,40,2018,25.7,51.9,76.86,FOOD_POISONING,2.0
40_2018,Dharwad,40,2018,24.94,50.1,82.86,FOOD_POISONING,2.0
40_2018,Davanagere,40,2018,25.32,57.0,82.0,DENGUE,17.0
40_2018,Kollam,40,2018,26.74,50.8,86.43,MEASLES,1.0
40_2018,East,40,2018,23.71,59.2,80.86,FOOD_POISONING,2.0
40_2018,Chandrapur,40,2018,28.13,10.1,80.57,MALARIA,19.0
40_2018,Dimapur,40,2018,27.39,28.9,88.0,HEPATITIS_A,148.0
41_2018,Bolangir,41,2018,28.44,0.0,67.71,FOOD_POISONING,2.0
41_2018,Balasore,41,2018,29.01,0.0,76.71,MEASLES,1.0
41_2018,Gurdaspur,41,2018,24.43,0.0,73.71,CHOLERA,23.0
41_2018,Puducherry,41,2018,27.28,100.1,84.57,FOOD_POISONING,2.0
41_2018,Dholpur,41,2018,27.86,0.5,65.43,FOOD_POISONING,2.0
42_2018,Cachar,42,2018,24.82,128.3,89.43,MALARIA,19.0
42_2018,Nalanda,42,2018,26.05,61.0,77.0,FOOD_POISONING,2.0
42_2018,Surajpur,42,2018,23.89,9.4,70.0,FOOD_POISONING,2.0
42_2018,Kheda,42,2018,28.85,0.0,58.71,HEPATITIS_A,148.0
42_2018,Valsad,42,2018,30.29,0.0,56.29,FOOD_POISONING,2.0
42_2018,Khunti,42,2018,23.1,20.3,78.14,CHICKENPOX,17.0
42_2018,Dharwad,42,2018,26.24,0.4,71.86,DENGUE,17.0
42_2018,Kasaragod,42,2018,26.69,89.6,91.29,HEPATITIS_A,148.0
42_2018,Ri-,42,2018,15.14,2.0,58.0,HEPATITIS_A,148.0
42_2018,Kolhapur,42,2018,26.97,1.0,72.57,SCRUB_TYPHUS,17.0
43_2018,Thane,43,2018,29.58,4.8,71.71,DENGUE,17.0
43_2018,Bongaigaon,43,2018,23.7,9.5,81.86,HEPATITIS_A,148.0
43_2018,Raichur,43,2018,27.26,48.7,68.14,FOOD_POISONING,2.0
43_2018,Vijayanagara,43,2018,25.56,43.4,71.57,CHOLERA,23.0
43_2018,Dhenkanal,43,2018,26.96,0.4,80.57,FOOD_POISONING,2.0
43_2018,Kalahandi,43,2018,25.66,0.0,69.57,CHOLERA,23.0
43_2018,Dindigul,43,2018,26.42,26.7,77.86,DENGUE,17.0
44_2018,Goalpara,44,2018,24.37,1.1,82.86,HEPATITIS_A,148.0
44_2018,Kamrup,44,2018,25.51,3.9,79.43,FOOD_POISONING,2.0
44_2018,Kulgam,44,2018,10.84,0.1,55.86,HEPATITIS_A,148.0
44_2018,Alappuzha,44,2018,26.49,51.7,88.86,FOOD_POISONING,2.0
44_2018,Kollam,44,2018,26.43,63.8,85.0,CHICKENPOX,17.0
45_2018,Mokokchung,45,2018,22.46,15.9,85.29,MEASLES,1.0
45_2018,East,45,2018,22.96,11.8,70.57,FOOD_POISONING,2.0
45_2018,Nagpur,45,2018,25.36,1.0,61.71,HEPATITIS_A,148.0
45_2018,Nashik,45,2018,24.74,0.7,52.71,FOOD_POISONING,2.0
45_2018,Sindhudurg,45,2018,26.96,2.7,61.43,MALARIA,19.0
45_2018,Bolangir,45,2018,25.21,1.7,73.0,FOOD_POISONING,2.0
45_2018,Koraput,45,2018,21.29,0.5,77.14,FOOD_POISONING,2.0
46_2018,Hyderabad,46,2018,25.74,1.4,58.43,FOOD_POISONING,2.0
46_2018,Rudraprayag,46,2018,8.63,1.6,68.29,MEASLES,1.0
46_2018,Jahanabad,46,2018,22.91,0.0,42.86,HEPATITIS_A,148.0
46_2018,Nawada,46,2018,22.52,0.0,65.43,HEPATITIS_A,148.0
46_2018,Chandrapur,46,2018,27.04,0.7,52.86,MALARIA,19.0
46_2018,Thane,46,2018,29.57,0.4,54.71,DENGUE,17.0
46_2018,Wanaparthy,46,2018,28.08,0.7,50.43,DENGUE,17.0
47_2018,Gadchiroli,47,2018,24.94,0.0,56.0,MALARIA,19.0
47_2018,Thane,47,2018,27.74,0.0,59.29,DENGUE,17.0
47_2018,Ramanathapuram,47,2018,26.24,84.8,82.86,DENGUE,17.0
47_2018,Sabarkantha,47,2018,24.17,0.0,49.14,,17.0
47_2018,Lalitpur,47,2018,22.47,0.0,55.14,MEASLES,1.0
47_2018,Mirzapur,47,2018,22.69,0.0,58.86,MEASLES,1.0
47_2018,Pratapgarh,47,2018,22.74,0.0,61.71,MEASLES,1.0
48_2018,Kheda,48,2018,26.14,0.0,55.43,HEPATITIS_A,148.0
48_2018,Vadodara,48,2018,26.94,0.0,51.86,HEPATITIS_A,148.0
48_2018,Davangere,48,2018,25.31,3.0,66.71,HEPATITIS_A,148.0
49_2018,Beed,49,2018,22.89,0.0,43.57,DENGUE,17.0
49_2018,Aizwal,49,2018,18.06,0.0,78.43,FOOD_POISONING,2.0
49_2018,Aizwal,49,2018,18.06,0.0,78.43,DENGUE,17.0
49_2018,Hyderabad,49,2018,22.57,0.0,52.14,FOOD_POISONING,2.0
50_2018,Cholera,50,2018,27.09,5.2,73.0,CHOLERA,23.0
50_2018,Golaghat,50,2018,18.95,1.1,82.14,FOOD_POISONING,2.0
50_2018,Valsad,50,2018,25.46,0.0,50.43,MEASLES,1.0
50_2018,Latehar,50,2018,17.89,0.0,60.14,MALARIA,19.0
50_2018,Aurangabad,50,2018,23.17,0.0,55.29,CHOLERA,23.0
50_2018,Beed,50,2018,24.92,0.2,51.86,CHIKUNGUNYA,17.0
50_2018,Jalgaon,50,2018,25.42,0.0,48.57,CHIKUNGUNYA,17.0
51_2018,Khurda,51,2018,16.44,0.9,65.29,CHICKENPOX,17.0
51_2018,Aurangabad,51,2018,21.36,0.0,45.86,MALARIA,19.0
51_2018,Morbi,51,2018,20.97,0.0,48.71,TYPHOID,17.0
51_2018,Sahebganj,51,2018,18.41,0.0,67.29,DENGUE,17.0
51_2018,Ahmednagar,51,2018,19.97,0.0,46.71,DENGUE,17.0
51_2018,Nashik,51,2018,19.76,0.0,53.71,FOOD_POISONING,2.0
52_2018,Jamnagar,52,2018,19.6,0.0,47.71,FOOD_POISONING,2.0
52_2018,Kalaburagi,52,2018,22.26,0.3,62.86,CHIKUNGUNYA,17.0
52_2018,Raichur,52,2018,23.43,0.2,60.29,DENGUE,17.0
52_2018,Beed,52,2018,20.46,0.0,60.14,DENGUE,17.0
52_2018,Nagpur,52,2018,17.76,15.6,68.71,FOOD_POISONING,2.0
52_2018,Sambalpur,52,2018,16.94,86.2,78.86,HEPATITIS_A,148.0
52_2018,Balasore,52,2018,18.0,19.9,78.29,CHICKENPOX,17.0
52_2018,Alwar,52,2018,14.26,0.0,64.29,FOOD_POISONING,2.0
01_2019,Sirohi,1,2019,19.78,0.0,34.43,FOOD_POISONING,2.0
01_2019,Jamnagar,1,2019,20.02,0.0,53.43,MEASLES,1.0
01_2019,Bidar,1,2019,19.82,0.0,51.14,MEASLES,1.0
01_2019,Nagpur,1,2019,19.06,0.0,53.14,CHOLERA,23.0
01_2019,Nagpur,1,2019,19.06,0.0,53.14,DENGUE,17.0
01_2019,Sangli,1,2019,21.91,0.0,37.86,FOOD_POISONING,2.0
02_2019,Sholapur,2,2019,22.81,0.0,44.0,DENGUE,17.0
02_2019,Yavatmal,2,2019,21.48,0.0,49.71,MEASLES,1.0
02_2019,Banka,2,2019,16.82,0.0,64.0,,17.0
02_2019,East,2,2019,21.1,0.0,56.29,CHICKENPOX,17.0
02_2019,Malappuram,2,2019,27.99,0.0,59.57,FOOD_POISONING,2.0
03_2019,Dakshina,3,2019,28.12,0.0,49.14,MEASLES,1.0
03_2019,Mandya,3,2019,22.09,0.0,48.43,MEASLES,1.0
03_2019,Kannur,3,2019,25.66,0.0,62.0,MEASLES,1.0
03_2019,Kannur,3,2019,25.66,0.0,62.0,HEPATITIS_A,148.0
03_2019,Davangere,3,2019,24.0,0.0,38.0,MEASLES,1.0
03_2019,Gadag,3,2019,23.11,0.0,43.86,MEASLES,1.0
03_2019,Tumkur,3,2019,21.9,0.0,48.0,RABIES,17.0
03_2019,Barpeta,3,2019,17.83,0.0,71.29,CHICKENPOX,17.0
03_2019,Samastipur,3,2019,15.78,0.0,70.14,MEASLES,1.0
03_2019,Vaishali,3,2019,15.82,0.0,70.57,MEASLES,1.0
04_2019,Kheda,4,2019,19.14,0.0,50.71,CHOLERA,23.0
04_2019,Baramulla,4,2019,-1.59,64.4,73.29,HEPATITIS_A,148.0
04_2019,Srinagar,4,2019,-3.62,76.5,81.57,HEPATITIS_A,148.0
04_2019,Alappuzha,4,2019,26.46,2.4,74.0,CHOLERA,23.0
05_2019,Kozhikode,5,2019,26.67,5.7,74.86,DENGUE,17.0
05_2019,Palakkad,5,2019,29.29,0.1,53.43,HEPATITIS_A,148.0
05_2019,Palakkad,5,2019,29.29,0.1,53.43,DENGUE,17.0
05_2019,Palakkad,5,2019,29.29,0.1,53.43,FOOD_POISONING,2.0
05_2019,Khargone,5,2019,19.36,0.0,47.43,CHOLERA,23.0
05_2019,Sehore,5,2019,16.44,0.0,52.14,FOOD_POISONING,2.0
06_2019,Balangir,6,2019,21.84,2.1,51.71,FOOD_POISONING,2.0
06_2019,Food,6,2019,23.29,7.9,64.29,FOOD_POISONING,2.0
06_2019,Erode,6,2019,29.11,9.9,53.14,DENGUE,17.0
06_2019,Sivagangai,6,2019,26.66,12.7,77.0,CHOLERA,23.0
06_2019,Tuticorin,6,2019,26.68,8.4,80.0,MALARIA,19.0
06_2019,Hapur,6,2019,15.08,47.0,79.43,DENGUE,17.0
07_2019,Kamrup,7,2019,20.04,5.3,75.29,CHICKENPOX,17.0
07_2019,Palakkad,7,2019,30.39,3.4,56.29,DENGUE,17.0
08_2019,Amreli,8,2019,26.7,0.0,41.57,FOOD_POISONING,2.0
08_2019,Amreli,8,2019,26.7,0.0,41.57,MEASLES,1.0
08_2019,Ratnagiri,8,2019,27.14,0.0,58.14,DENGUE,17.0
08_2019,Kandhamal,8,2019,24.94,0.1,48.57,FOOD_POISONING,2.0
08_2019,Dhamtari,8,2019,25.54,0.0,50.43,FOOD_POISONING,2.0
09_2019,Pakur,9,2019,19.51,18.7,68.86,MALARIA,19.0
09_2019,Thane,9,2019,25.41,0.1,62.0,FOOD_POISONING,2.0
09_2019,Keonjhar,9,2019,21.36,24.0,74.57,MEASLES,1.0
09_2019,Karikal,9,2019,27.49,7.3,75.71,DENGUE,17.0
09_2019,Kameng,9,2019,14.49,31.2,76.86,DENGUE,17.0
10_2019,Nalbari,10,2019,20.13,6.1,74.14,CHOLERA,23.0
10_2019,Nalanda,10,2019,21.66,1.5,55.43,MEASLES,1.0
10_2019,Kheda,10,2019,23.98,0.0,41.29,FOOD_POISONING,2.0
10_2019,Vijayapur,10,2019,20.9,0.1,49.57,FOOD_POISONING,2.0
10_2019,Kolhapur,10,2019,25.66,0.0,50.71,DENGUE,17.0
11_2019,Nizamabad,11,2019,30.86,0.0,30.57,FOOD_POISONING,2.0
11_2019,Nalanda,11,2019,25.17,1.0,53.29,MEASLES,1.0
11_2019,East,11,2019,25.65,0.0,37.57,CHIKUNGUNYA,17.0
11_2019,Tumkur,11,2019,27.46,0.0,32.43,MALARIA,19.0
11_2019,Kolhapur,11,2019,27.74,0.0,38.14,DENGUE,17.0
11_2019,Nashik,11,2019,25.08,0.0,34.14,MALARIA,19.0
11_2019,Nashik,11,2019,25.08,0.0,34.14,CHIKUNGUNYA,17.0
11_2019,Pune,11,2019,26.78,0.0,35.57,DENGUE,17.0
12_2019,Pune,12,2019,27.69,0.0,32.0,DENGUE,17.0
12_2019,Sangli,12,2019,29.15,0.0,27.57,CHIKUNGUNYA,17.0
12_2019,Bundi,12,2019,24.51,0.0,34.57,DENGUE,17.0
12_2019,Raigarh,12,2019,25.54,7.6,54.71,FOOD_POISONING,2.0
12_2019,Dakshina,12,2019,30.49,0.3,63.14,INFLUENZA,17.0
12_2019,Tumkur,12,2019,27.98,0.6,42.29,FOOD_POISONING,2.0
12_2019,Ernakulum,12,2019,28.4,5.3,79.43,MALARIA,19.0
13_2019,Kollam,13,2019,29.11,7.8,74.43,FOOD_POISONING,2.0
13_2019,Kolhapur,13,2019,29.98,0.0,53.57,TYPHOID,17.0
13_2019,Nagpur,13,2019,30.7,0.0,26.71,SCRUB_TYPHUS,17.0
13_2019,Nashik,13,2019,29.07,0.0,30.71,DENGUE,17.0
13_2019,Nashik,13,2019,29.07,0.0,30.71,CHIKUNGUNYA,17.0
13_2019,Khurda,13,2019,27.96,0.0,37.29,HEPATITIS_A,148.0
14_2019,Bhavnagar,14,2019,30.8,0.0,34.86,MEASLES,1.0
14_2019,Surendranagar,14,2019,32.84,0.0,32.29,FOOD_POISONING,2.0
14_2019,Panchkula,14,2019,25.16,0.0,47.57,TYPHOID,17.0
14_2019,Godda,14,2019,26.04,5.6,72.71,MEASLES,1.0
14_2019,Bagalkote,14,2019,30.64,0.0,41.0,FOOD_POISONING,2.0
14_2019,Ramanathapuram,14,2019,31.35,0.8,65.43,,17.0
15_2019,Namakkal,15,2019,33.56,0.0,42.29,CHICKENPOX,17.0
15_2019,Darrang,15,2019,24.77,23.1,78.43,SCRUB_TYPHUS,17.0
15_2019,Jahanabad,15,2019,32.3,0.0,22.29,FOOD_POISONING,2.0
15_2019,Panchkula,15,2019,26.85,0.0,43.14,CHOLERA,23.0
15_2019,Akola,15,2019,34.21,0.0,19.29,MALARIA,19.0
15_2019,Amravati,15,2019,34.01,0.0,18.57,DENGUE,17.0
15_2019,Amravati,15,2019,34.01,0.0,18.57,FOOD_POISONING,2.0
15_2019,Beed,15,2019,32.88,0.0,20.71,MALARIA,19.0
15_2019,Bhandara,15,2019,32.79,0.0,31.29,DENGUE,17.0
16_2019,Washim,16,2019,30.84,0.2,29.29,MALARIA,19.0
16_2019,Bongaigaon,16,2019,25.11,14.5,80.14,LEPTOSPIROSIS,17.0
16_2019,Cachar,16,2019,26.86,11.6,80.71,HEPATITIS_A,148.0
16_2019,Darrang,16,2019,25.11,54.8,81.57,FOOD_POISONING,2.0
16_2019,Nalbari,16,2019,25.18,60.2,82.14,HEPATITIS_A,148.0
16_2019,Trivandrum,16,2019,28.19,83.9,84.14,MALARIA,19.0
16_2019,Nagpur,16,2019,30.92,1.4,36.0,DENGUE,17.0
17_2019,Baksa,17,2019,26.08,66.6,75.86,FOOD_POISONING,2.0
17_2019,Karbi,17,2019,31.22,0.0,33.71,DENGUE,17.0
17_2019,Banka,17,2019,30.86,3.8,61.0,DENGUE,17.0
17_2019,Katihar,17,2019,28.9,7.3,68.86,MEASLES,1.0
17_2019,Bilaspur,17,2019,33.08,0.0,28.86,CHOLERA,23.0
17_2019,Baramulla,17,2019,14.74,33.5,67.14,CHOLERA,23.0
17_2019,Ganderbal,17,2019,-4.24,74.4,73.86,RABIES,17.0
17_2019,Kupwara,17,2019,13.96,17.2,62.71,CHOLERA,23.0
17_2019,Udhampur,17,2019,25.72,1.3,39.86,RABIES,17.0
18_2019,Khunti,18,2019,28.19,45.6,63.57,CHICKENPOX,17.0
18_2019,Latehar,18,2019,31.56,0.7,42.71,MALARIA,19.0
18_2019,Lohardaga,18,2019,29.02,5.6,51.29,DENGUE,17.0
18_2019,Alappuzha,18,2019,28.17,48.1,85.29,CHICKENPOX,17.0
18_2019,Amravati,18,2019,35.65,0.0,18.71,DENGUE,17.0
18_2019,Beed,18,2019,33.38,0.0,25.71,DENGUE,17.0
18_2019,Latur,18,2019,33.33,0.0,25.29,DENGUE,17.0
18_2019,Parbhani,18,2019,34.32,0.0,22.71,DENGUE,17.0
19_2019,Pune,19,2019,29.36,0.0,55.57,CHIKUNGUNYA,17.0
19_2019,Thane,19,2019,30.1,0.0,68.57,MALARIA,19.0
19_2019,Washim,19,2019,33.9,0.0,24.86,DENGUE,17.0
19_2019,Imphal,19,2019,25.11,0.9,72.71,CHICKENPOX,17.0
19_2019,Imphal,19,2019,25.11,0.9,72.71,DENGUE,17.0
19_2019,East,19,2019,27.36,3.7,61.29,MEASLES,1.0
19_2019,Kiphire,19,2019,20.09,1.7,56.14,DENGUE,17.0
19_2019,Ganjam,19,2019,31.39,0.0,78.57,HEPATITIS_A,148.0
19_2019,Koraput,19,2019,29.04,1.2,42.29,FOOD_POISONING,2.0
20_2019,Pashchim,20,2019,30.49,3.5,55.29,MEASLES,1.0
20_2019,Baramulla,20,2019,14.74,20.9,75.29,RABIES,17.0
20_2019,Deoghar,20,2019,31.34,1.9,52.71,DENGUE,17.0
20_2019,Kozhikode,20,2019,28.71,40.6,82.71,MEASLES,1.0
20_2019,Palakkad,20,2019,28.99,44.7,81.43,HEPATITIS_A,148.0
20_2019,Jalna,20,2019,33.64,0.0,24.86,DENGUE,17.0
20_2019,Jaunpur,20,2019,33.68,0.0,30.14,SCRUB_TYPHUS,17.0
21_2019,Gadchiroli,21,2019,35.7,0.1,36.86,MALARIA,19.0
21_2019,Kolhapur,21,2019,31.68,0.1,56.29,MALARIA,19.0
21_2019,Koraput,21,2019,29.19,3.3,50.0,FOOD_POISONING,2.0
22_2019,Puducherry,22,2019,33.18,1.3,67.0,DENGUE,17.0
22_2019,Goalpara,22,2019,26.18,183.3,87.86,CHICKENPOX,17.0
22_2019,Vadodara,22,2019,34.7,0.0,48.43,HEPATITIS_A,148.0
22_2019,Baramulla,22,2019,19.07,1.1,52.14,FOOD_POISONING,2.0
22_2019,Gadchiroli,22,2019,36.13,0.2,42.43,MALARIA,19.0
22_2019,Nagpur,22,2019,37.96,0.0,24.57,DENGUE,17.0
23_2019,Nagpur,23,2019,37.95,0.0,28.86,FOOD_POISONING,2.0
23_2019,Wardha,23,2019,38.61,0.0,29.0,FOOD_POISONING,2.0
23_2019,Rayagada,23,2019,30.95,6.3,68.14,,17.0
23_2019,Tumkur,23,2019,27.13,39.2,74.43,DENGUE,17.0
23_2019,Akola,23,2019,37.84,0.1,32.29,MEASLES,1.0
23_2019,Beed,23,2019,34.56,3.7,39.86,DENGUE,17.0
24_2019,Nalanda,24,2019,36.55,0.0,45.29,CHICKENPOX,17.0
24_2019,Samastipur,24,2019,34.59,0.1,57.14,DENGUE,17.0
24_2019,East,24,2019,24.81,11.7,75.71,MEASLES,1.0
24_2019,Kamrup,24,2019,29.31,61.8,85.0,FOOD_POISONING,2.0
24_2019,Nawada,24,2019,37.55,0.1,41.29,CHICKENPOX,17.0
24_2019,Godda,24,2019,34.07,2.7,61.86,DENGUE,17.0
24_2019,Davangere,24,2019,26.62,21.7,76.57,CHICKENPOX,17.0
25_2019,Akola,25,2019,33.44,41.6,50.29,DENGUE,17.0
25_2019,Ganganagar,25,2019,29.11,34.9,86.0,FOOD_POISONING,2.0
25_2019,Puducherry,25,2019,33.82,1.8,55.14,DENGUE,17.0
25_2019,Dibrugarh,25,2019,28.74,123.4,85.71,CHICKENPOX,17.0
25_2019,Muzaffarpur,25,2019,33.01,24.1,61.29,DENGUE,17.0
25_2019,East,25,2019,24.95,5.4,72.71,MEASLES,1.0
25_2019,Alappuzha,25,2019,26.65,135.2,93.43,CHICKENPOX,17.0
26_2019,Kolhapur,26,2019,24.61,103.2,89.86,HEPATITIS_A,148.0
26_2019,Pune,26,2019,25.94,162.4,85.71,DENGUE,17.0
26_2019,Sepahijala,26,2019,29.51,25.0,81.86,DIPHTHERIA,17.0
26_2019,Rudraprayag,26,2019,18.48,19.0,73.14,,17.0
26_2019,Surat,26,2019,28.74,126.8,83.57,FOOD_POISONING,2.0
26_2019,Doda,26,2019,26.21,3.1,40.0,CHICKENPOX,17.0
26_2019,Pulwama,26,2019,17.08,13.7,60.0,CHICKENPOX,17.0
26_2019,Dumka,26,2019,31.44,59.3,73.86,CHICKENPOX,17.0
26_2019,Pakur,26,2019,31.04,59.3,76.71,MEASLES,1.0
27_2019,Kannur,27,2019,26.17,132.7,90.71,FOOD_POISONING,2.0
27_2019,Chandrapur,27,2019,27.59,59.0,82.43,MALARIA,19.0
27_2019,Latur,27,2019,25.59,35.2,80.14,FOOD_POISONING,2.0
27_2019,Jajpur,27,2019,28.14,134.4,88.29,MALARIA,19.0
27_2019,Koraput,27,2019,22.04,161.1,92.57,MEASLES,1.0
27_2019,Sundargarh,27,2019,27.41,184.5,88.43,FOOD_POISONING,2.0
28_2019,Karaikal,28,2019,31.56,13.9,65.57,CHOLERA,23.0
28_2019,Faridkot,28,2019,32.61,22.9,67.14,CHICKENPOX,17.0
28_2019,Almora,28,2019,23.58,119.7,91.86,MEASLES,1.0
28_2019,East,28,2019,24.4,14.1,75.0,CHICKENPOX,17.0
28_2019,Chikkamagaluru,28,2019,21.68,111.2,93.71,FOOD_POISONING,2.0
28_2019,Udupi,28,2019,25.44,185.1,92.86,DENGUE,17.0
29_2019,Palakkad,29,2019,25.23,183.8,91.86,DENGUE,17.0
29_2019,Yamunanagar,29,2019,27.3,55.5,86.14,HEPATITIS_A,148.0
30_2019,Davanagere,30,2019,24.19,63.6,86.71,FOOD_POISONING,2.0
30_2019,Buldhana,30,2019,26.59,114.8,78.57,DENGUE,17.0
30_2019,Aizawl,30,2019,22.16,27.2,87.43,DENGUE,17.0
30_2019,Koraput,30,2019,22.7,144.3,90.14,FOOD_POISONING,2.0
30_2019,Sangrur,30,2019,29.44,49.2,83.43,,17.0
30_2019,Faridkot,30,2019,30.09,52.9,81.43,CHICKENPOX,17.0
30_2019,Moga,30,2019,29.56,78.7,83.43,,17.0
30_2019,Sangareddy,30,2019,26.08,65.9,82.57,DENGUE,17.0
30_2019,Arwal,30,2019,29.52,120.1,84.43,DENGUE,17.0
31_2019,Muzaffarpur,31,2019,29.59,21.1,79.57,DENGUE,17.0
31_2019,Bandipora,31,2019,23.56,33.8,80.14,CHICKENPOX,17.0
31_2019,Thane,31,2019,25.76,344.7,92.71,DENGUE,17.0
31_2019,Kamrup,31,2019,29.09,64.2,84.71,TYPHOID,17.0
31_2019,Haveli,31,2019,23.76,197.2,87.86,CHICKENPOX,17.0
31_2019,Dakshina,31,2019,25.33,123.3,92.29,MEASLES,1.0
32_2019,Uttara,32,2019,28.89,92.7,85.57,CHIKUNGUNYA,17.0
32_2019,Vijayapur,32,2019,27.76,74.6,85.86,DENGUE,17.0
32_2019,Kasaragod,32,2019,24.46,444.8,98.57,FOOD_POISONING,2.0
32_2019,Kannur,32,2019,24.96,373.6,93.43,FOOD_POISONING,2.0
32_2019,Amritsar,32,2019,29.41,51.7,83.71,CHICKENPOX,17.0
32_2019,Kamrup,32,2019,30.36,113.8,82.29,CHICKENPOX,17.0
32_2019,East,32,2019,22.99,35.3,83.57,HEPATITIS_A,148.0
32_2019,Kolar,32,2019,25.07,17.1,73.43,HEPATITIS_A,148.0
33_2019,Kozhikode,33,2019,25.47,158.4,91.57,HEPATITIS_A,148.0
33_2019,Bagalkote,33,2019,25.76,21.6,78.71,MEASLES,1.0
33_2019,Malappuram,33,2019,25.6,170.6,91.29,FOOD_POISONING,2.0
33_2019,Mandsaur,33,2019,25.79,419.8,88.71,FOOD_POISONING,2.0
33_2019,East,33,2019,23.0,52.8,87.0,CHICKENPOX,17.0
33_2019,Human,33,2019,28.7,84.2,85.43,RABIES,17.0
33_2019,Jamtara,33,2019,27.84,78.4,90.14,CHICKENPOX,17.0
34_2019,Jamtara,34,2019,27.94,66.6,88.57,CHICKENPOX,17.0
34_2019,Barpeta,34,2019,29.44,102.8,83.0,CHICKENPOX,17.0
34_2019,Haveli,34,2019,25.12,4.4,79.43,CHICKENPOX,17.0
35_2019,Godda,35,2019,29.66,5.9,79.0,MEASLES,1.0
35_2019,Udupi,35,2019,25.63,110.2,92.43,DENGUE,17.0
35_2019,Latur,35,2019,25.59,41.5,75.71,FOOD_POISONING,2.0
35_2019,Cuttack,35,2019,28.17,87.2,88.86,MEASLES,1.0
35_2019,Jajpur,35,2019,28.02,92.5,88.43,FOOD_POISONING,2.0
35_2019,Khurda,35,2019,28.24,83.8,87.43,MEASLES,1.0
35_2019,Mayurbhanj,35,2019,24.08,78.9,92.71,FOOD_POISONING,2.0
35_2019,Nabarangpur,35,2019,24.94,56.8,87.0,CHICKENPOX,17.0
36_2019,Bathinda,36,2019,31.75,2.1,71.43,CHICKENPOX,17.0
36_2019,Baksa,36,2019,28.66,72.0,87.57,FOOD_POISONING,2.0
36_2019,Jamtara,36,2019,28.01,75.6,89.14,MEASLES,1.0
36_2019,Simdega,36,2019,26.64,85.5,88.57,CHICKENPOX,17.0
